tahun,propinsi,nama_bandara,kota,tipe_penerbangan,pesawat_datang,pesawat_berangkat,penumpang_datang,penumpang_berangkat,penumpang_total,penumpang_transit,barang_total_kg,bagasi_total_kg
2024,PAPUA BARAT DAYA,INANWATAN,,DOMESTIK,257.0,257.0,1468.0,2004.0,3472.0,0.0,0.0,22178.0
2020,PAPUA BARAT DAYA,KABARE,,DOMESTIK,44.0,45.0,173.0,323.0,0.0,1087.0,0.0,0.0
2021,PAPUA BARAT DAYA,KABARE,,DOMESTIK,86.0,86.0,66.0,447.0,513.0,0.0,0.0,1663.0
2022,PAPUA BARAT DAYA,KABARE,,DOMESTIK,172.0,182.0,1.0,1312.0,2442.0,27.0,5.0,15558.0
2023,PAPUA BARAT DAYA,KABARE,,DOMESTIK,196.0,197.0,1486.0,1721.0,3207.0,0.0,6.0,21865.0
2024,PAPUA BARAT DAYA,KABARE,,DOMESTIK,318.0,316.0,2157.0,2491.0,4648.0,0.0,0.0,18459.0
2020,PAPUA BARAT DAYA,MARINDA/WAISAI,,DOMESTIK,97.0,97.0,423.0,335.0,758.0,0.0,5.0,3679.0
2021,PAPUA BARAT DAYA,MARINDA/WAISAI,,DOMESTIK,107.0,107.0,488.0,351.0,839.0,0.0,105.0,4418.0
2022,PAPUA BARAT DAYA,MARINDA/WAISAI,,DOMESTIK,110.0,114.0,804.0,734.0,1538.0,0.0,5.0,12203.0
2023,PAPUA BARAT DAYA,MARINDA/WAISAI,,DOMESTIK,102.0,102.0,802.0,694.0,1496.0,0.0,0.0,10165.0
2024,PAPUA BARAT DAYA,MARINDA/WAISAI,,DOMESTIK,160.0,160.0,1.0,947.0,2047.0,0.0,442.0,7409.0
2020,PAPUA,FRANS KAISIEPO,BIAK,DOMESTIK,1721.0,1721.0,61213.0,59473.0,120686.0,29858.0,563219.0,1107472.0
2021,PAPUA,FRANS KAISIEPO,BIAK,DOMESTIK,1996.0,1995.0,72664.0,71499.0,144163.0,40922.0,778.0,1397562.0
2022,PAPUA,FRANS KAISIEPO,BIAK,DOMESTIK,2019.0,2.0,103475.0,105353.0,208828.0,99228.0,784332.0,1800907.0
2023,PAPUA,FRANS KAISIEPO,BIAK,DOMESTIK,1661.0,1662.0,108587.0,110269.0,218856.0,78673.0,801339.0,1808079.0
2024,PAPUA,FRANS KAISIEPO,BIAK,DOMESTIK,1383.0,1386.0,97277.0,128854.0,226131.0,29072.0,736573.0,1873526.0
2020,PAPUA,FRANS KAISIEPO,BIAK,INTERNASIONAL,35.0,34.0,167.0,121.0,288.0,535.0,0.0,4302.0
2021,PAPUA,FRANS KAISIEPO,BIAK,INTERNASIONAL,63.0,60.0,19.0,23.0,42.0,1315.0,0.0,185.0
2022,PAPUA,FRANS KAISIEPO,BIAK,INTERNASIONAL,47.0,48.0,0.0,12.0,12.0,0.0,0.0,0.0
2023,PAPUA,FRANS KAISIEPO,BIAK,INTERNASIONAL,15.0,13.0,7.0,46.0,53.0,7.0,,698.0
2024,PAPUA,FRANS KAISIEPO,BIAK,INTERNASIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PAPUA,SENTANI,JAYAPURA,DOMESTIK,20839.0,20844.0,381748.0,409095.0,790843.0,48461.0,125288451.0,5499628.0
2021,PAPUA,SENTANI,JAYAPURA,DOMESTIK,21742.0,21746.0,646943.0,660254.0,1307197.0,0.0,110843474.0,5534322.0
2022,PAPUA,SENTANI,JAYAPURA,DOMESTIK,25645.0,25696.0,862.0,689656.0,1552416.0,174814.0,134234567.0,15154941.0
2023,PAPUA,SENTANI,JAYAPURA,DOMESTIK,22811.0,22.0,852648.0,728926.0,1581574.0,146005.0,130287636.0,14230805.0
2024,PAPUA,SENTANI,JAYAPURA,DOMESTIK,22642.0,22662.0,935645.0,938271.0,1873916.0,65778.0,126811371.0,16802330.0
2020,PAPUA,SENTANI,JAYAPURA,INTERNASIONAL,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PAPUA,SENTANI,JAYAPURA,INTERNASIONAL,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PAPUA,SENTANI,JAYAPURA,INTERNASIONAL,142.0,138.0,26.0,18.0,44.0,0.0,1225.0,0.0
2023,PAPUA,SENTANI,JAYAPURA,INTERNASIONAL,39.0,24.0,324.0,59.0,383.0,0.0,23215.0,732.0
2024,PAPUA,SENTANI,JAYAPURA,INTERNASIONAL,33.0,37.0,132.0,136.0,268.0,84.0,18838.0,2991.0
2020,PAPUA,STEVANUS RUMBEWAS,SERUI,DOMESTIK,354.0,354.0,11196.0,11671.0,22867.0,0.0,4112.0,186749.0
2021,PAPUA,STEVANUS RUMBEWAS,SERUI,DOMESTIK,321.0,321.0,9536.0,9.0,18636.0,0.0,0.0,186152.0
2022,PAPUA,STEVANUS RUMBEWAS,SERUI,DOMESTIK,334.0,216.0,11677.0,7939.0,19616.0,0.0,23802.0,149274.0
2023,PAPUA,STEVANUS RUMBEWAS,SERUI,DOMESTIK,390.0,389.0,14008.0,14354.0,28362.0,0.0,10779.0,208856.0
2024,PAPUA,STEVANUS RUMBEWAS,SERUI,DOMESTIK,352.0,353.0,12096.0,12466.0,24562.0,0.0,17762.0,188085.0
2020,PAPUA,DABRA,,DOMESTIK,52.0,89.0,553.0,726.0,1279.0,0.0,0.0,83811.0
2021,PAPUA,DABRA,,DOMESTIK,152.0,152.0,1191.0,1343.0,2534.0,0.0,111415.0,0.0
2022,PAPUA,DABRA,,DOMESTIK,158.0,160.0,1628.0,1718.0,3346.0,0.0,10.0,58217.0
2023,PAPUA,DABRA,,DOMESTIK,131.0,131.0,1284.0,1321.0,2605.0,2.0,4.0,31575.0
2024,PAPUA,DABRA,,DOMESTIK,128.0,127.0,1195.0,1181.0,2376.0,0.0,339.0,35.0
2020,PAPUA,MARARENA,SARMI,DOMESTIK,51.0,50.0,98.0,123.0,221.0,0.0,906.0,2445.0
2021,PAPUA,MARARENA,SARMI,DOMESTIK,86.0,86.0,62.0,247.0,309.0,0.0,0.0,2092.0
2022,PAPUA,MARARENA,SARMI,DOMESTIK,108.0,104.0,513.0,727.0,1.0,1.0,292.0,11095.0
2023,PAPUA,MARARENA,SARMI,DOMESTIK,234.0,226.0,879.0,1114.0,1993.0,0.0,0.0,4469.0
2024,PAPUA,MARARENA,SARMI,DOMESTIK,155.0,155.0,688.0,930.0,1618.0,0.0,0.0,16315.0
2020,PAPUA,NUMFOR,,DOMESTIK,171.0,175.0,951.0,1306.0,2257.0,0.0,1252.0,20016.0
2021,PAPUA,NUMFOR,,DOMESTIK,241.0,253.0,1187.0,1918.0,3105.0,0.0,2196.0,23025.0
2022,PAPUA,NUMFOR,,DOMESTIK,139.0,142.0,623.0,964.0,1587.0,474.0,412.0,11788.0
2023,PAPUA,NUMFOR,,DOMESTIK,207.0,209.0,1299.0,1651.0,2.0,0.0,441.0,21311.0
2024,PAPUA,NUMFOR,,DOMESTIK,263.0,263.0,1608.0,1923.0,3531.0,0.0,913.0,17821.0
2020,PAPUA,SENGGEH,,DOMESTIK,409.0,409.0,0.0,119.0,119.0,0.0,446367.0,5638.0
2021,PAPUA,SENGGEH,,DOMESTIK,295.0,295.0,0.0,60.0,60.0,0.0,269513.0,0.0
2022,PAPUA,SENGGEH,,DOMESTIK,193.0,189.0,9.0,8.0,17.0,0.0,80.0,0.0
2023,PAPUA,SENGGEH,,DOMESTIK,263.0,263.0,328.0,0.0,328.0,18.0,277571.0,0.0
2024,PAPUA,SENGGEH,,DOMESTIK,231.0,231.0,178.0,0.0,178.0,0.0,207775.0,0.0
2020,PAPUA PEGUNUNGAN,WAMENA,,DOMESTIK,13967.0,13986.0,73.0,62837.0,136257.0,0.0,124341214.0,901412.0
2021,PAPUA PEGUNUNGAN,WAMENA,,DOMESTIK,13184.0,13307.0,69159.0,63.0,132609.0,0.0,118459675.0,669107.0
2022,PAPUA PEGUNUNGAN,WAMENA,,DOMESTIK,10329.0,10337.0,100472.0,99331.0,199803.0,10.0,87614580.0,1579030.0
2023,PAPUA PEGUNUNGAN,WAMENA,,DOMESTIK,14123.0,14233.0,148774.0,145037.0,293811.0,18.0,121591814.0,2143681.0
2024,PAPUA PEGUNUNGAN,WAMENA,,DOMESTIK,15772.0,15933.0,174334.0,168.0,342904.0,23.0,123094178.0,3379714.0
2020,PAPUA PEGUNUNGAN,OKSIBIL,,DOMESTIK,6837.0,6837.0,8831.0,11605.0,20436.0,0.0,3212721.0,90268.0
2021,PAPUA PEGUNUNGAN,OKSIBIL,,DOMESTIK,5442.0,5442.0,15802.0,12933.0,28735.0,0.0,8676238.0,476931.0
2022,PAPUA PEGUNUNGAN,OKSIBIL,,DOMESTIK,1.0,5302.0,0.0,35195.0,35195.0,62.0,6725330.0,249763.0
2023,PAPUA PEGUNUNGAN,OKSIBIL,,DOMESTIK,2171.0,4493.0,8753.0,26236.0,34989.0,3.0,7258103.0,243546.0
2024,PAPUA PEGUNUNGAN,OKSIBIL,,DOMESTIK,4961.0,5002.0,20996.0,18382.0,39378.0,0.0,9250976.0,277326.0
2020,PAPUA PEGUNUNGAN,KARUBAGA,,DOMESTIK,341.0,289.0,1546.0,1545.0,3091.0,0.0,562.0,29347.0
2021,PAPUA PEGUNUNGAN,KARUBAGA,,DOMESTIK,474.0,474.0,979.0,1248.0,2227.0,0.0,270193.0,96521.0
2022,PAPUA PEGUNUNGAN,KARUBAGA,,DOMESTIK,422.0,422.0,1155.0,1912.0,3067.0,2.0,411.0,221876.0
2023,PAPUA PEGUNUNGAN,KARUBAGA,,DOMESTIK,252.0,252.0,838.0,866.0,1704.0,0.0,319.0,135924.0
2024,PAPUA PEGUNUNGAN,KARUBAGA,,DOMESTIK,370.0,370.0,1311.0,1676.0,2987.0,1.0,113357.0,224004.0
2020,PAPUA PEGUNUNGAN,BATOM,,DOMESTIK,261.0,261.0,448.0,481.0,929.0,0.0,197528.0,15.0
2021,PAPUA PEGUNUNGAN,BATOM,,DOMESTIK,188.0,188.0,1042.0,1247.0,2289.0,0.0,27431.0,63496.0
2022,PAPUA PEGUNUNGAN,BATOM,,DOMESTIK,123.0,89.0,386.0,379.0,765.0,0.0,61429.0,12515.0
2023,PAPUA PEGUNUNGAN,BATOM,,DOMESTIK,137.0,135.0,151.0,212.0,363.0,0.0,112.0,0.0
2024,PAPUA PEGUNUNGAN,BATOM,,DOMESTIK,88.0,92.0,330.0,395.0,725.0,0.0,68681.0,2018.0
2020,PAPUA PEGUNUNGAN,YAKUHIMO / NOP GOLIAT DEKAI,,DOMESTIK,3197.0,3198.0,30178.0,31126.0,61304.0,0.0,2685384.0,321055.0
2021,PAPUA PEGUNUNGAN,YAKUHIMO / NOP GOLIAT DEKAI,,DOMESTIK,5108.0,5109.0,34839.0,39009.0,73848.0,0.0,3075175.0,411421.0
2022,PAPUA PEGUNUNGAN,YAKUHIMO / NOP GOLIAT DEKAI,,DOMESTIK,6.0,6759.0,52205.0,58854.0,111059.0,1.0,3901258.0,702.0
2023,PAPUA PEGUNUNGAN,YAKUHIMO / NOP GOLIAT DEKAI,,DOMESTIK,5005.0,5008.0,44847.0,48833.0,93.0,5.0,3910576.0,702281.0
2024,PAPUA PEGUNUNGAN,YAKUHIMO / NOP GOLIAT DEKAI,,DOMESTIK,5453.0,5452.0,46.0,49.0,95.0,0.0,4484138.0,815147.0
2020,PAPUA PEGUNUNGAN,BOKONDINI,,DOMESTIK,17.0,16.0,3.0,1.0,4.0,0.0,985.0,0.0
2021,PAPUA PEGUNUNGAN,BOKONDINI,,DOMESTIK,89.0,89.0,522.0,611.0,1133.0,0.0,3208.0,20026.0
2022,PAPUA PEGUNUNGAN,BOKONDINI,,DOMESTIK,526.0,527.0,547.0,653.0,1.0,0.0,112928.0,14735.0
2023,PAPUA PEGUNUNGAN,BOKONDINI,,DOMESTIK,87.0,87.0,480.0,515.0,995.0,0.0,7928.0,12802.0
2024,PAPUA PEGUNUNGAN,BOKONDINI,,DOMESTIK,102.0,100.0,394.0,461.0,855.0,30.0,3264.0,7208.0
2020,PAPUA PEGUNUNGAN,TIOM,,DOMESTIK,28.0,28.0,41.0,51.0,92.0,0.0,0.0,0.0
2021,PAPUA PEGUNUNGAN,TIOM,,DOMESTIK,88.0,88.0,439.0,459.0,898.0,0.0,1.0,1179.0
2022,PAPUA PEGUNUNGAN,TIOM,,DOMESTIK,115.0,115.0,626.0,581.0,1207.0,0.0,15556.0,7912.0
2023,PAPUA PEGUNUNGAN,TIOM,,DOMESTIK,97.0,93.0,483.0,463.0,946.0,0.0,0.0,3655.0
2024,PAPUA PEGUNUNGAN,TIOM,,DOMESTIK,110.0,166.0,804.0,896.0,1.0,0.0,16118.0,9404.0
2020,PAPUA PEGUNUNGAN,KIWIROK,,DOMESTIK,371.0,371.0,446.0,0.0,446.0,0.0,220913.0,5.0
2021,PAPUA PEGUNUNGAN,KIWIROK,,DOMESTIK,187.0,187.0,660.0,620.0,1.0,3.0,91887.0,14386.0
2022,PAPUA PEGUNUNGAN,KIWIROK,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,PAPUA PEGUNUNGAN,KIWIROK,,DOMESTIK,218.0,207.0,690.0,547.0,1237.0,24.0,148037.0,26812.0
2024,PAPUA PEGUNUNGAN,KIWIROK,,DOMESTIK,319.0,319.0,1011.0,1077.0,2088.0,24.0,185346.0,16757.0
2020,PAPUA PEGUNUNGAN,ELELIM,,DOMESTIK,896.0,896.0,2161.0,3298.0,5459.0,15.0,464004.0,40.0
2021,PAPUA PEGUNUNGAN,ELELIM,,DOMESTIK,924.0,924.0,3829.0,4.0,8459.0,16.0,296188.0,231019.0
2022,PAPUA PEGUNUNGAN,ELELIM,,DOMESTIK,1054.0,1054.0,3744.0,5158.0,8902.0,56.0,494536.0,191308.0
2023,PAPUA PEGUNUNGAN,ELELIM,,DOMESTIK,957.0,964.0,3747.0,4929.0,8676.0,95.0,380226.0,99676.0
2024,PAPUA PEGUNUNGAN,ELELIM,,DOMESTIK,984.0,985.0,4025.0,5069.0,9094.0,83.0,373833.0,70046.0
2024,PAPUA PEGUNUNGAN,SOBAHAM,,DOMESTIK,506.0,485.0,1408.0,873.0,2281.0,0.0,389524.0,22006.0
2020,PAPUA SELATAN,MOPAH,MERAUKE,DOMESTIK,1985.0,1.0,78351.0,78347.0,156698.0,42.0,1138607.0,1308934.0
2021,PAPUA SELATAN,MOPAH,MERAUKE,DOMESTIK,3193.0,3.0,105869.0,108643.0,214512.0,9.0,2575411.0,2151014.0
2022,PAPUA SELATAN,MOPAH,MERAUKE,DOMESTIK,3447.0,3454.0,130973.0,130889.0,261862.0,203.0,2764183.0,2776210.0
2023,PAPUA SELATAN,MOPAH,MERAUKE,DOMESTIK,4072.0,4101.0,152657.0,152269.0,304926.0,38.0,2810852.0,3014724.0
2024,PAPUA SELATAN,MOPAH,MERAUKE,DOMESTIK,4391.0,4444.0,176959.0,174461.0,351.0,294.0,3896912.0,3233881.0
2024,PAPUA SELATAN,MOPAH,MERAUKE,INTERNASIONAL,22.0,22.0,13.0,17.0,30.0,0.0,199.0,0.0
2020,PAPUA SELATAN,TANAH MERAH,,DOMESTIK,5666.0,5.0,12861.0,13564.0,26425.0,137.0,6270790.0,194986.0
2021,PAPUA SELATAN,TANAH MERAH,,DOMESTIK,4532.0,4529.0,11379.0,12014.0,23393.0,0.0,4685165.0,148013.0
2022,PAPUA SELATAN,TANAH MERAH,,DOMESTIK,4323.0,4328.0,17634.0,19123.0,36757.0,11.0,3666125.0,244427.0
2023,PAPUA SELATAN,TANAH MERAH,,DOMESTIK,3818.0,3823.0,20.0,22272.0,42792.0,4.0,3081685.0,320395.0
2024,PAPUA SELATAN,TANAH MERAH,,DOMESTIK,4478.0,4482.0,21083.0,21165.0,42248.0,0.0,3833257.0,278924.0
2020,PAPUA SELATAN,MINDIPTANAH,,DOMESTIK,15.0,15.0,49.0,62.0,111.0,0.0,27.0,1017.0
2021,PAPUA SELATAN,MINDIPTANAH,,DOMESTIK,1002.0,1002.0,67.0,176.0,243.0,0.0,1223038.0,1701.0
2022,PAPUA SELATAN,MINDIPTANAH,,DOMESTIK,1689.0,1685.0,213.0,537.0,750.0,16.0,2057287.0,9521.0
2023,PAPUA SELATAN,MINDIPTANAH,,DOMESTIK,994.0,994.0,365.0,601.0,966.0,2.0,1177096.0,7213.0
2024,PAPUA SELATAN,MINDIPTANAH,,DOMESTIK,438.0,438.0,214.0,313.0,527.0,0.0,488136.0,3409.0
2020,PAPUA SELATAN,KEPI,,DOMESTIK,328.0,328.0,3338.0,3338.0,6676.0,0.0,0.0,37395.0
2021,PAPUA SELATAN,KEPI,,DOMESTIK,1042.0,1042.0,7536.0,7938.0,15474.0,0.0,64328.0,163392.0
2022,PAPUA SELATAN,KEPI,,DOMESTIK,1254.0,1264.0,12037.0,12615.0,24652.0,50.0,78.0,226846.0
2023,PAPUA SELATAN,KEPI,,DOMESTIK,1607.0,1609.0,15.0,16426.0,32296.0,0.0,109177.0,322399.0
2024,PAPUA SELATAN,KEPI,,DOMESTIK,1327.0,1329.0,17084.0,18.0,35604.0,42.0,93454.0,317028.0
2020,PAPUA SELATAN,OKABA,,DOMESTIK,99.0,99.0,409.0,574.0,983.0,0.0,0.0,7818.0
2021,PAPUA SELATAN,OKABA,,DOMESTIK,187.0,187.0,971.0,1.0,2191.0,0.0,0.0,19066.0
2022,PAPUA SELATAN,OKABA,,DOMESTIK,110.0,110.0,1.0,1194.0,2374.0,95.0,0.0,27.0
2023,PAPUA SELATAN,OKABA,,DOMESTIK,130.0,130.0,1342.0,1348.0,2.0,0.0,0.0,31555.0
2024,PAPUA SELATAN,OKABA,,DOMESTIK,274.0,274.0,2711.0,2701.0,5412.0,0.0,0.0,39131.0
2020,PAPUA SELATAN,BADE,,DOMESTIK,132.0,131.0,816.0,777.0,1593.0,0.0,799.0,14071.0
2021,PAPUA SELATAN,BADE,,DOMESTIK,250.0,250.0,2016.0,1884.0,3.0,0.0,0.0,38529.0
2022,PAPUA SELATAN,BADE,,DOMESTIK,192.0,209.0,1943.0,2041.0,3984.0,8.0,0.0,40824.0
2023,PAPUA SELATAN,BADE,,DOMESTIK,275.0,294.0,2813.0,2922.0,5735.0,0.0,0.0,65145.0
2024,PAPUA SELATAN,BADE,,DOMESTIK,418.0,418.0,3449.0,3.0,7199.0,0.0,18568.0,79161.0
2020,PAPUA SELATAN,EWER,,DOMESTIK,663.0,663.0,5879.0,6306.0,12185.0,0.0,8036.0,130598.0
2021,PAPUA SELATAN,EWER,,DOMESTIK,862.0,862.0,10756.0,10847.0,21603.0,0.0,6405.0,214464.0
2022,PAPUA SELATAN,EWER,,DOMESTIK,616.0,616.0,13897.0,13467.0,27364.0,0.0,27682.0,194348.0
2023,PAPUA SELATAN,EWER,,DOMESTIK,575.0,575.0,15001.0,14394.0,29395.0,0.0,30616.0,218978.0
2024,PAPUA SELATAN,EWER,,DOMESTIK,561.0,561.0,16219.0,15.0,31749.0,0.0,32941.0,229492.0
2020,PAPUA SELATAN,KAMUR,,DOMESTIK,113.0,113.0,794.0,842.0,1636.0,0.0,0.0,17202.0
2021,PAPUA SELATAN,KAMUR,,DOMESTIK,188.0,188.0,1.0,1329.0,2559.0,0.0,0.0,30065.0
2022,PAPUA SELATAN,KAMUR,,DOMESTIK,312.0,313.0,2459.0,2573.0,5032.0,2.0,0.0,48541.0
2023,PAPUA SELATAN,KAMUR,,DOMESTIK,312.0,312.0,2633.0,2717.0,5.0,0.0,0.0,53159.0
2024,PAPUA SELATAN,KAMUR,,DOMESTIK,304.0,304.0,2.0,2468.0,4868.0,0.0,0.0,29615.0
2020,PAPUA SELATAN,SENGGO,,DOMESTIK,123.0,123.0,948.0,851.0,1799.0,0.0,0.0,16908.0
2021,PAPUA SELATAN,SENGGO,,DOMESTIK,237.0,237.0,1899.0,1694.0,3593.0,0.0,0.0,44461.0
2022,PAPUA SELATAN,SENGGO,,DOMESTIK,311.0,311.0,2.0,2744.0,5494.0,0.0,200.0,62619.0
2023,PAPUA SELATAN,SENGGO,,DOMESTIK,278.0,277.0,2789.0,2813.0,5602.0,0.0,348.0,67.0
2024,PAPUA SELATAN,SENGGO,,DOMESTIK,407.0,407.0,3117.0,3407.0,6524.0,0.0,0.0,44915.0
2020,PAPUA SELATAN,KIMAAM,,DOMESTIK,60.0,60.0,527.0,615.0,1142.0,0.0,0.0,11015.0
2021,PAPUA SELATAN,KIMAAM,,DOMESTIK,182.0,182.0,1303.0,1601.0,2904.0,0.0,0.0,33362.0
2022,PAPUA SELATAN,KIMAAM,,DOMESTIK,178.0,166.0,1.0,1.0,3.0,0.0,0.0,39239.0
2023,PAPUA SELATAN,KIMAAM,,DOMESTIK,174.0,174.0,1691.0,1877.0,3568.0,0.0,0.0,43216.0
2024,PAPUA SELATAN,KIMAAM,,DOMESTIK,209.0,209.0,1958.0,2218.0,4176.0,0.0,5805.0,31561.0
2020,PAPUA SELATAN,BOMAKIA,,DOMESTIK,29.0,29.0,198.0,133.0,331.0,0.0,0.0,4368.0
2021,PAPUA SELATAN,BOMAKIA,,DOMESTIK,230.0,230.0,1172.0,1505.0,2677.0,0.0,16314.0,19032.0
2022,PAPUA SELATAN,BOMAKIA,,DOMESTIK,204.0,208.0,1661.0,1832.0,3493.0,0.0,0.0,35785.0
2023,PAPUA SELATAN,BOMAKIA,,DOMESTIK,178.0,176.0,1641.0,1644.0,3285.0,0.0,641.0,37638.0
2024,PAPUA SELATAN,BOMAKIA,,DOMESTIK,314.0,314.0,1994.0,2.0,4194.0,0.0,57311.0,41927.0
2024,PAPUA SELATAN,KOROWAY BATU,,DOMESTIK,221.0,212.0,1522.0,1273.0,2795.0,0.0,39778.0,16239.0
2024,PAPUA SELATAN,MANGGELUM,,DOMESTIK,122.0,122.0,530.0,452.0,982.0,0.0,18539.0,5185.0
2020,PAPUA TENGAH,MOZES KILANGIN,TIMIKA,DOMESTIK,9049.0,9166.0,84451.0,101.0,186061.0,9278.0,18391037.0,103267.0
2021,PAPUA TENGAH,MOZES KILANGIN,TIMIKA,DOMESTIK,10684.0,11209.0,134038.0,143854.0,277892.0,0.0,20020553.0,3428341.0
2022,PAPUA TENGAH,MOZES KILANGIN,TIMIKA,DOMESTIK,4232.0,4486.0,51223.0,67564.0,118787.0,30507.0,4062152.0,1671714.0
2023,PAPUA TENGAH,MOZES KILANGIN,TIMIKA,DOMESTIK,7464.0,7502.0,164887.0,133057.0,297944.0,36409.0,6692008.0,3481765.0
2024,PAPUA TENGAH,MOZES KILANGIN,TIMIKA,DOMESTIK,13.0,13833.0,355548.0,369141.0,724689.0,36.0,21685522.0,5581053.0
2020,PAPUA TENGAH,NABIRE,,DOMESTIK,5487.0,5695.0,53.0,56988.0,110368.0,0.0,3761730.0,714952.0
2021,PAPUA TENGAH,NABIRE,,DOMESTIK,6021.0,6049.0,77348.0,84279.0,161627.0,0.0,1774951.0,1074985.0
2022,PAPUA TENGAH,NABIRE,,DOMESTIK,6301.0,6324.0,84.0,87574.0,172534.0,0.0,3608696.0,935411.0
2023,PAPUA TENGAH,NABIRE,,DOMESTIK,6357.0,6365.0,94377.0,93106.0,187483.0,0.0,3205651.0,997641.0
2024,PAPUA TENGAH,NABIRE,,DOMESTIK,6512.0,6604.0,113113.0,112147.0,225.0,4.0,2673914.0,1296270.0
2020,PAPUA TENGAH,ENAROTALI,,DOMESTIK,562.0,562.0,750.0,1.0,2.0,0.0,122.0,111.0
2021,PAPUA TENGAH,ENAROTALI,,DOMESTIK,985.0,1379.0,4933.0,5113.0,10046.0,0.0,96.0,83513.0
2022,PAPUA TENGAH,ENAROTALI,,DOMESTIK,1014.0,1013.0,10064.0,7071.0,17135.0,0.0,990.0,85501.0
2023,PAPUA TENGAH,ENAROTALI,,DOMESTIK,1049.0,1045.0,9457.0,8605.0,18062.0,0.0,2.0,158911.0
2024,PAPUA TENGAH,ENAROTALI,,DOMESTIK,1047.0,1051.0,9213.0,9858.0,19071.0,0.0,3.0,1144532.0
2020,PAPUA TENGAH,WAGHETE,,DOMESTIK,451.0,451.0,3407.0,3506.0,6913.0,0.0,2.0,47982.0
2021,PAPUA TENGAH,WAGHETE,,DOMESTIK,647.0,647.0,6626.0,4904.0,11.0,21.0,400.0,74806.0
2022,PAPUA TENGAH,WAGHETE,,DOMESTIK,659.0,658.0,5789.0,6009.0,11798.0,294.0,6482.0,83363.0
2023,PAPUA TENGAH,WAGHETE,,DOMESTIK,497.0,497.0,3.0,4262.0,8132.0,114.0,4874.0,56705.0
2024,PAPUA TENGAH,WAGHETE,,DOMESTIK,586.0,586.0,4033.0,4402.0,8435.0,65.0,6808.0,53194.0
2020,PAPUA TENGAH,MULIA,,DOMESTIK,2.0,2.0,2474.0,1881.0,4355.0,0.0,847713.0,72305.0
2021,PAPUA TENGAH,MULIA,,DOMESTIK,2103.0,2103.0,9865.0,3826.0,13691.0,0.0,1701374.0,166304.0
2022,PAPUA TENGAH,MULIA,,DOMESTIK,2827.0,2834.0,16141.0,9472.0,25613.0,405.0,1600782.0,224.0
2023,PAPUA TENGAH,MULIA,,DOMESTIK,2796.0,2796.0,13488.0,10739.0,24227.0,14.0,1847748.0,225798.0
2024,PAPUA TENGAH,MULIA,,DOMESTIK,3785.0,3785.0,14859.0,15219.0,30078.0,24.0,3005676.0,319733.0
2017,PAPUA TENGAH,MOANAMANI,,DOMESTIK,295.0,295.0,3.0,2829.0,6429.0,0.0,0.0,118767.0
2018,PAPUA TENGAH,MOANAMANI,,DOMESTIK,187.0,187.0,908.0,750.0,1658.0,0.0,0.0,62813.0
2019,PAPUA TENGAH,MOANAMANI,,DOMESTIK,209.0,205.0,1135.0,717.0,1852.0,4.0,0.0,47119.0
2020,PAPUA TENGAH,MOANAMANI,,DOMESTIK,174.0,179.0,920.0,987.0,1907.0,0.0,12858.0,11774.0
2021,PAPUA TENGAH,MOANAMANI,,DOMESTIK,156.0,156.0,1102.0,918.0,2.0,0.0,0.0,24972.0
2022,PAPUA TENGAH,MOANAMANI,,DOMESTIK,167.0,167.0,1435.0,1454.0,2889.0,0.0,5089.0,27244.0
2023,PAPUA TENGAH,MOANAMANI,,DOMESTIK,175.0,175.0,1468.0,1453.0,2921.0,0.0,7381.0,24419.0
2024,PAPUA TENGAH,MOANAMANI,,DOMESTIK,277.0,277.0,2014.0,2178.0,4192.0,0.0,10538.0,29759.0
2017,PAPUA TENGAH,ILU,,DOMESTIK,266.0,266.0,1444.0,1562.0,3006.0,0.0,22043.0,81568.0
2018,PAPUA TENGAH,ILU,,DOMESTIK,144.0,144.0,785.0,794.0,1579.0,0.0,16.0,42928.0
2019,PAPUA TENGAH,ILU,,DOMESTIK,185.0,185.0,1108.0,989.0,2097.0,8.0,22271.0,33856.0
2020,PAPUA TENGAH,ILU,,DOMESTIK,171.0,171.0,584.0,413.0,997.0,0.0,97439.0,16006.0
2021,PAPUA TENGAH,ILU,,DOMESTIK,285.0,285.0,1712.0,1484.0,3196.0,0.0,52331.0,67991.0
2022,PAPUA TENGAH,ILU,,DOMESTIK,381.0,382.0,2277.0,2204.0,4481.0,96.0,136875.0,52356.0
2023,PAPUA TENGAH,ILU,,DOMESTIK,572.0,570.0,2216.0,2108.0,4324.0,0.0,420396.0,74458.0
2024,PAPUA TENGAH,ILU,,DOMESTIK,486.0,486.0,2374.0,2462.0,4836.0,0.0,244109.0,73768.0
2017,PAPUA TENGAH,ILAGA,,DOMESTIK,4923.0,4921.0,8233.0,1.0,10113.0,0.0,5267092.0,407337.0
2018,PAPUA TENGAH,ILAGA,,DOMESTIK,5252.0,5252.0,8446.0,2108.0,10554.0,0.0,5616809.0,423561.0
